department,municipality,dep_id,mun_id,Nombre,Direccion,Latitud,Longitud,Modalidades
Rivas,Rivas,10,91,CENTRO ESCOLAR SANTA CRUZ,DETRÁS DE LA IGLESIA DE VERACRUZ.,11.42550400,-85.87438300,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA REGULAR, PREESCOLAR FORMAL"
Rivas,Rivas,10,91,SUSANA LOPEZ CARAZO,ASILO LOPEZ CARAZO BO. EL ROSARIO D.,11.45600000,-85.84390000,"PREESCOLAR FORMAL, SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR"
Rivas,Rivas,10,91,CENTRO ESCOLAR ELOY CANALES RODRIGUEZ,ENTRADA DEL CEMENTERIO 3 C AL SUR.,11.43036800,-85.82859300,"PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, PRIMARIA REGULAR, PREESCOLAR COMUNITARIO, III CICLO, EBA, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Rivas,10,91,PREESCOLAR CARITAS ALEGRES,COSTADO SUR DE LA IGLESIA SAN FRANCISCO.,11.43250000,-85.83120000,PREESCOLAR FORMAL MULTINIVEL
Rivas,Rivas,10,91,PREESCOLAR BAMBI,DEL MUSEO ANTROPOLÓGICO 1/2 C. AL SUR.,11.43680000,-85.83260000,PREESCOLAR FORMAL
Rivas,Rivas,10,91,CENTRO ESCOLAR JOSE DOLORES ESTRADA NO. 1,EL RETEN.,11.41857000,-85.83860900,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Rivas,10,91,MONTE SAN JUAN,BO MONTE SAN JUAN.,11.44862500,-85.85151600,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Rivas,10,91,CENTRO ESCOLAR MAXIMO JEREZ,LAS PILAS LOMA DE LA BURRA.,11.36380000,-85.83820000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Rivas,10,91,COLEGIO NUESTRA SEÑORA DEL ROSARIO DE FATIMA,BO. EL CALVARIO.,11.43830000,-85.82340000,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR"
Rivas,Rivas,10,91,JUANA FRANCISCA RODRIGUEZ,LA CONCHAGUA (CALLE PRINCIPAL).,11.44700100,-85.83834300,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Rivas,10,91,COLEGIO CORAZON DE JESUS,FRENTE AL ESTADIO LANIL RIO UGARTE.,11.43800000,-85.82220000,"PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR, PRIMARIA REGULAR"
Rivas,Rivas,10,91,ESCUELA DE NAZARENO,KM 123 CARRETERA A SAN JUAN DEL SUR.,11.44250000,-85.82590000,"PREESCOLAR FORMAL, PRIMARIA REGULAR"
Rivas,Rivas,10,91,CENTRO ESCOLAR JUAN DE DIOS CABRERA,JUAN DE DIOS CABRERA.,11.46050100,-85.83568000,"PREESCOLAR COMUNITARIO MULTINIVEL, EBA, PRIMARIA MULTIGRADO"
Rivas,Rivas,10,91,CENTRO ESCOLAR ENMANUEL MONGALO Y RUBIO,ENTRADA LA TIGRERA Y LA CHOCOLATA.,11.36104200,-85.87519800,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Rivas,10,91,INSTITUTO PRE- UNIVERSITARIO EL MESÍAS,KM. 13 1/2 CARRETERA PANAMERICANA.,11.42490000,-85.81120000,"PRIMARIA REGULAR, SECUNDARIA REGULAR, PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Rivas,10,91,CENTRO EDUCATIVO PRIVADO LICEO NUESTRA SEÑORA DE GUADALUPE,Bº GASPAR GARCÍA LAVIANA IGLESIA SAN MARTÍN 3C. AL LAGO.,11.44350000,-85.82210000,"PRIMARIA REGULAR, SECUNDARIA REGULAR"
Rivas,Rivas,10,91,CRISTO REY,DE LA RUMBO 2C AL  NORTE 4C AL LAGO.,11.44900000,-85.81930000,"PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR"
Rivas,Rivas,10,91,"INSTITUTO ""RUBÉN DARIO","INSTITUTO SABATINO ""RUBÉN DARIO"".",11.44127400,-85.82648700,SECUNDARIA POR ENCUENTRO
Rivas,Rivas,10,91,ESCUELA ESPECIAL SOR MARIA ROMERO,COSTADO ESTE PARROQUIA SAN PEDRO 3C AL SUR.,11.43480000,-85.82570000,"EDUCACION TEMPRANA, PREES. FORMAL EN EDUC. ESPECIAL, PRIM. REGULAR EN EDUC. ESPECIAL"
Rivas,Rivas,10,91,"PREESCOLAR ""LOS PITUFOS""",DE LA CENTRAL DE AZULEJOS 75 VRS AL ESTE.,11.43560000,-85.82740000,PREESCOLAR FORMAL MULTINIVEL
Rivas,Rivas,10,91,CENTRO DE DESARROLLO INFANTIL ANITA HOLMANN,DE LA AGRICULTURA 1½C AL ESTE.,11.43640000,-85.83220000,PREESCOLAR FORMAL MULTINIVEL
Rivas,Rivas,10,91,CENTRO EDUCATIVO TOM PATTERSON N.3,DE LA ESCUELA JUSTO SANTOS 200MTS AL ESTE.,11.44680000,-85.84970000,"PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Rivas,10,91,CENTRO ESCOLAR GAPAR GARCIA LAVIANA,ENTRADA AL COYOLITO 10KM AL OESTE.,11.37264800,-85.90712000,PRIMARIA MULTIGRADO
Rivas,Rivas,10,91,PREESCOLAR JARDIN DE NIÑOZ EMPRENDEDORES,DEL C/S 1C.AL SUR 15 VRS AL ESTE.,11.44394800,-85.82117400,PREESCOLAR FORMAL MULTINIVEL
Rivas,Rivas,10,91,CENTRO EDUCATIVO BAMBY,DE LA CURACAO 1 1/2 AL NORTE.,11.44131885,-85.83009739,PRIMARIA REGULAR
Rivas,Rivas,10,91,CENTRO ESCOLAR CALLEJON DEL INDIO,PRIMERA ENTRADA A LA COMUNIDAD LA FE.,11.41723400,-85.80015600,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Rivas,10,91,PEDRO JOAQUIN CHAMORRO,KM 124.2 CARRETERA A SAN JUAN DEL SUR.,11.35325000,-85.77538200,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO, SECUNDARIA EN EL CAMPO, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Rivas,10,91,CENTRO ESCOLAR SALOMON IBARRA MAYORGA,DE LA ENTRADA DEL GENIZARO 3 ½ KM AL SUR.,11.32067300,-85.77591500,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Rivas,10,91,CENTRO ESCOLAR JOSE DE LA CRUZ MENA,ENTRADA AL GENIZARO 8 KM AL SUR.,11.28682900,-85.76040800,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Rivas,10,91,CENTRO ESCOLAR RODNEY Y BETSY BARKER,LA REJEGA.,11.24431200,-85.70246200,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,San Jorge,10,92,CENTRO ESCOLAR NUEVO AMANECER,DE LA QUINTA CELESTE 500 VRS AL NORTE.,11.45387000,-85.80834200,"PRIMARIA REGULAR, PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL"
Rivas,San Jorge,10,92,INSTITUTO NACIONAL JOSE DOLORES RIVERA JIMENEZ,DEL PARQUE 2C 2 AL LAGO.,11.45451000,-85.79802300,"SECUNDARIA POR ENCUENTRO, SECUNDARIA REGULAR"
Rivas,San Jorge,10,92,CENTRO ESCOLAR NICARAO CALLI,SAN JORGE CONTIGUO AL ESTADIO.,11.45781000,-85.79547000,"PREESCOLAR FORMAL, PRIMARIA REGULAR"
Rivas,San Jorge,10,92,CENTRO ESCOLAR JOAQUIN ROSALES,DE LA IGLESIA CATOLICA 1 C AL OESTE 1½KM AL SUR.,11.44351700,-85.80217800,"PRIMARIA MULTIGRADO, PRIMARIA REGULAR, PREESCOLAR FORMAL, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,San Jorge,10,92,ESCUELA OBRAJUELOS,DEL KM 118 CARRETERA SUR PANAMERICANA.,11.40462100,-85.77539800,"PREESCOLAR COMUNITARIO MULTINIVEL, EBA, PRIMARIA MULTIGRADO"
Rivas,San Jorge,10,92,NIÑO JESUS,COSTADO NORTE DE LA PARROQUIA.,11.45497200,-85.79945200,"SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR"
Rivas,San Jorge,10,92,"CENTRO DE DESARROLLO INFANTIL"" ANITA HOLMANN""",DE LA ALCALDIA MUNICIPAL 4 ½ C AL NORTE.,11.45610000,-85.80620000,PREESCOLAR FORMAL MULTINIVEL
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR HERMANAMIENTO SAUDA BERKENLAND,LAS DELICIAS SAN JUAN DEL SUR.,11.25290000,-85.85250000,"SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL, PRIMARIA REGULAR"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR RIGOBERTO CABEZA,OJOCHAL.,11.24296300,-85.81618700,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR MARIA AUXILIADORA,MARIA AUXILIADORA.,11.26526400,-85.85433100,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL"
Rivas,San Juan del Sur,10,93,PREESCOLAR NEWTON MONTGRIS,DE LA CASA CULTURAL 1 C AL ESTE ½ C AL SUR.,11.25253100,-85.86859900,PREESCOLAR FORMAL
Rivas,San Juan del Sur,10,93,INSTITUTO NAC. ENMANUEL MONGALO Y RUBIO,FRENTE A COOPERATIBA NICAFICH.,11.26030200,-85.86484100,SECUNDARIA REGULAR
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR MADRE TERESA DE CALCUTA,BO HERMANOS MENDOZA (LA CUESTA ).,11.28037000,-85.84025300,PRIMARIA MULTIGRADO
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR ANDRES CASTRO,SAN ANTONIO NORTE EL BASTON.,11.31987100,-85.85506700,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,ESCUELA SAN JOSE,KM 128 CARRETERA A SAN JUAN DEL SUR.,11.33922100,-85.79626800,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,ESCUELA SAN JOSE (VICTOR MANUEL LEIVA),LA TALANGUERA.,11.26179500,-85.87597100,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR TINO LOPEZ GUERRA,EL POCHOTE.,11.09049000,-85.71925500,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR RAFAELA HERRERA,LA FLOR 7 KM AL NORTE.,11.15910000,-85.75963200,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR RUBÉN DARÍO,SAN ANTONIO OSTIANAL.,11.14924000,-85.72203400,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR MIGUEL LARREYNAGA,TOROVENADO.,11.26810800,-85.80832000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR REPUBLICA DE NICARAGUA,EL BASTON - LA CHOCOLATA.,11.30145800,-85.87264300,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR EMNUEL MONGALO Y RUBIO,DE LA CASA COMUNAL 1 CUADRA AL ESTE.,11.25338000,-85.86891000,PRIMARIA REGULAR
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR JUSTO SANTOS,COMUNIDAD LOS BARBUDOS.,11.30160600,-85.79185900,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR CAMILO ZAPATA,MIRAVALLE.,11.25748800,-85.81134400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR JOSE CECILIO DEL VALLE #2,MIRAVALLE.,11.34111500,-85.87233300,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,INSTITUTO NACIONAL FRANCISCA HERNANDEZ E.,DONDE FUE LA PLAZA.,11.11265900,-85.76179700,"PREESCOLAR COMUNITARIO, PRIMARIA REGULAR, SECUNDARIA REGULAR, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR AZUL Y BLANCO,SAN RAFAEL DEL VALLE.,11.25149200,-85.85126000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR FLOR DE SACUANJOCHE,LAS PARCELAS.,11.21368200,-85.79437700,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR HEROES DE SAN JACINTO,LAS PARCELAS - BRISAS.,11.23083200,-85.78123600,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR MIGUEL A. MELENDEZ,PUEBLO NUEVO.,11.15198300,-85.66811500,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR INDEPENDENCIA DE CENTROAMERICA,CARRETERA OSTIONAL - COLLADO.,11.20195700,-85.76705600,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR HERMANAMIENTO SAUDA JORKO,EL JORKO.,11.13715800,-85.69632100,PRIMARIA MULTIGRADO
Rivas,San Juan del Sur,10,93,MONTE CRISTO,OSTIONAL - MONTECRISTO.,11.14214900,-85.73206100,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,San Juan del Sur,10,93,STELLA MARYS,COSTADO SUR DEL PARQUE CENTRAL.,11.25080000,-85.86970000,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR, PREESCOLAR FORMAL"
Rivas,San Juan del Sur,10,93,JOSE DOLORES ESTRADA,CARRETERA A MARSELLA.,11.28872000,-85.89076000,"PREESCOLAR FORMAL, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR UNION CENTROAMERICANA,CONTIGUO HDA ESCAMEQUITA.,11.19901700,-85.80459300,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR SAN FRANCISCO DE ASIS,CONTIGUO AL UNSTITUTO A EMMANUEL MONGALO Y RUBIO.,11.26005100,-85.86409800,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR MAXIMO JEREZ,SAN JERONIMO.,11.21907100,-85.70460700,"PREESCOLAR FORMAL, PRIMARIA REGULAR, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,PREESCOLAR CARLOS GUZMAN FLORES,CARRETERA OSTINAL EL CARNIZAL.,11.22701800,-85.82023400,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR SANTO DOMINGO SABIO,EL COCO OSTIONAL.,11.16080000,-85.80160000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,EL MUNDO DE LOS NIÑOS,EL CANGREJO.,11.20865100,-85.74340200,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR JOSE CECILIO DEL VALLE #1,EL PAPATURRO DE ARRIBA.,11.34975200,-85.86737600,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,FATIMA,FATIMA.,11.18837900,-85.71682400,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,INSTITUTO PRIVADO A DISTANCIA MARGARETH MONGANROTH,COSTADO SUR DEL PARQUE GASPAR GARCIA LAVIANA.,11.25203600,-85.86988500,SECUNDARIA POR ENCUENTRO
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR DAVID GULLETE,SEBADILLA.,11.31157400,-85.82642700,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,San Juan del Sur,10,93,CENTRO ESCOLAR LA LIBERTAD,LA LIBERTAD.,11.23260300,-85.75897900,"PREESCOLAR COMUNITARIO, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,EL GRAN MAESTRO,"KM 125.2 C/SAN JUAN DEL SUR, 14KM AL SUR.",11.28573100,-85.87555700,"PREESCOLAR COMUNITARIO, PRIMARIA MULTIGRADO"
Rivas,San Juan del Sur,10,93,SAN JUAN DEL SUR DAY SCHOOL,"LA CUESTA, FINCA LAS NUBES.",11.27406800,-85.84680100,"PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR"
Rivas,San Juan del Sur,10,93,ESCUELA ADELANTE,DEL CENTRO DE SALUD 1C.AL SUR 1/2 C. AL ESTE.,11.24471658,-85.84429466,"PREESCOLAR FORMAL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,CENTRO ESCOLAR LIMON NO. 1,DEL RIO 300 VRS AL SUR.,11.45200100,-86.06668600,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,CENTRO ESCOLAR SOFIA SANARRUCIA,DE LA IGLESIA NAZARENO 150 VRS AL ESTE.,11.46037000,-86.08009700,"SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR"
Rivas,Tola,10,87,CENTRO ESCOLAR ENMANUEL MONGALO Y RUBIO,COSTADO SUR DEL CENTRO DE SALUD.,11.44816100,-86.04794300,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,CENTRO ESCOLAR SIMON BOLIVAR,POZO PUBLICO 500 MTS.,11.45341000,-85.93753000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,CENTRO ESCOLAR EL ZAPOTE,EL ZAPOTE.,11.53483900,-86.02708900,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Tola,10,87,CENTRO ESCOLAR RUBEN DARIO,LA UVA.,11.56608400,-86.08656500,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Tola,10,87,CENTRO ESCOLAR CONCEPCION DE MARIA,ASENTAMIENTO MANAGUITA.,11.44815700,-85.95852700,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Tola,10,87,CENTRO ESCOLAR NUESTRA SEÑORA DE GUADALUPE,DE LA CASA CURAL 1 CUADRAS AL NORTE.,11.44006700,-85.93669500,"PRIMARIA REGULAR, PREESCOLAR FORMAL"
Rivas,Tola,10,87,CENTRO ESCOLAR VIRGEN MORENA,COSTADO SUR IGLESIA NASARENO.,11.48674000,-86.09492500,"III CICLO, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Tola,10,87,CENTRO ESCOLAR TERESA GURDIAN,BO HIGUERAL FRENTE A IGLESIA MONTE DE LOS OLIVOS.,11.50791500,-86.08614600,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Tola,10,87,CENTRO ESCOLAR SAN IGNACIO DE LOYOLA,SAN IGNACIO IGLESIA CATOLICA 50 VRS AL ESTE.,11.51511600,-86.07790800,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR, IV CICLO, PRIMARIA REGULAR, III CICLO"
Rivas,Tola,10,87,CENTRO ESCOLAR AMELIA COLE DE M.,FRENTE DE PUESTO DE SALUD.,11.39293200,-85.96925100,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL, SECUNDARIA REGULAR"
Rivas,Tola,10,87,PEDRO JOAQUIN CHAMORRO,DE LA ENTRADA AL REMATE 25 VRS AL OESTE.,11.52277200,-86.06941500,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,CENTRO ESCOLAR JUANA CERDA NOGUERA,JUAN DAVILA.,11.41646800,-85.94934000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,ANDRES CASTRO,DEL PARQUE 50 VRS NORTE.,11.47518300,-85.95762700,"PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Tola,10,87,CENTRO ESCOLAR JOSE VICENTE MARIN,CARRETERA A RIVAS A 2 KM DEL CAZCO URBANO DE TOLA.,11.44670000,-85.90458300,"III CICLO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Tola,10,87,CENTRO ESCOLAR EL MADROÑO,CARRETERA A RIVAS A 2 KM DEL CAZCO URBANO DE TOLA.,11.38294400,-85.93975400,"III CICLO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,CENTRO ESCOLAR NUESTRA SEÑORA DEL ROSARIO,FRENTE A LA ERMITA CATOLICA.,11.39610600,-85.92303800,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,CENTRO ESCOLAR EL MALINCHE,EL OJOCHAL.,11.45030400,-86.01815000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Tola,10,87,CENTRO ESCOLAR CATALINA ZAMBRANO,LAS DELICIAS.,11.53107500,-86.05378100,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,CENTRO ESCOLAR JESUS DEL SOCORRO RIOS GAZO,EL REMATE.,11.50238500,-86.05093400,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,CENTRO ESCOLAR LAS CAÑAS,LAS CAÑAS FTE AL PUESTO DE SALUD 100 VRS AL SUR.,11.52856000,-86.14777100,"PRIMARIA REGULAR, PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Tola,10,87,CENTRO ESCOLAR MIGUEL LARREYNAGA,TIERRAS DE SANDINO (LAS CAÑAS).,11.54054100,-86.11202200,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Tola,10,87,CENTRO ESCOLAR EL GUARDABARRANCO,LA NOVIA.,11.57912700,-86.09851900,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,CENTRO ESCOLAR SALINAS DE NAGUALAPA,COSTADO SUR DEL PUESTO DE SALUD.,11.46950600,-86.10069500,"PREESCOLAR FORMAL, SECUNDARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR"
Rivas,Tola,10,87,DIVINO NIÑO (LEONEL RUGAMA ),FRENTE AL CAMPO DE BEISBOL.,11.41639900,-86.00089000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,CENTRO ESCOLAR SANCHEZ NO. 3,ENTRADA AL REMATE 2 KM AL ESTE.,11.51895600,-86.02902700,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Tola,10,87,CENTRO ESCOLAR JESUS DE NAZARETH,TOLA CARRETERA NANCIMI.,11.45682400,-85.94524200,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO, III CICLO, PREESCOLAR FORMAL"
Rivas,Tola,10,87,CENTRO ESCOLAR FLOR DE SACUANJOCHE,EL CAIMITO.,11.46879300,-85.97560400,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,CENTRO ESCOLAR FRANCISCO MORAZAN,CAMINO A CUASCOTO.,11.50293300,-85.98615200,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,CENTRO ESCOLAR BENITO JUAREZ,CONTIGUO AL POZO PUBLICO.,11.48286100,-85.95447700,"PRIMARIA MULTIGRADO, PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Tola,10,87,CENTRO ESCOLAR JOSE CORONEL URTECHO,MURCIELAGO.,11.47675800,-86.00217800,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,CENTRO ESCOLAR JUAN XXIII,SALIDA A PANSUACA.,11.49823800,-86.00598900,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Tola,10,87,CENTRO ESCOLAR JOSE DOLORES ESTRADA,ENTRADA A CUASCOTO 5 KM AL ESTE.,11.47127700,-86.03143400,"PRIMARIA MULTIGRADO, III CICLO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Tola,10,87,BENJAMIN ZELEDON,EL LAJAL.,11.49815200,-86.04570800,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Tola,10,87,CENTRO ESCOLAR SALOMON IBARRA MAYORGA,CARRETERA LAS CAÑAS.,11.51451000,-86.16541900,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, III CICLO, PREESCOLAR COMUNITARIO, PRIMARIA REGULAR"
Rivas,Tola,10,87,INSTITUTO PUBLICO GASPAR GARCIA LAVIANA,COSTADO NORTE DE TOLA 250 VRS SALIDA CARRETERA TOLA  NANCIMI.,11.44382400,-85.93816600,"SECUNDARIA POR ENCUENTRO, SECUNDARIA REGULAR"
Rivas,Tola,10,87,HUMBERTO AMADOR MENDEZ,ENTRADA A MANZANILLO 300 VRS AL ESTE.,11.39041200,-86.00710200,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
